date,store_id,product_id,demand,category,region,price,discount,weather,holiday,season,inventory,sold,ordered,competitor_price
2022-04-17,S003,P0002,87.0,Groceries,West,65.76,15.0,Rainy,0,Summer,353,87,128,65.97
2022-04-18,S003,P0002,22.95,Toys,South,46.57,5.0,Rainy,1,Autumn,183,6,176,48.99
2022-04-19,S003,P0002,59.49,Furniture,South,31.33,15.0,Snowy,0,Winter,300,64,43,26.47
2022-04-20,S003,P0002,13.32,Clothing,West,99.59,15.0,Sunny,0,Summer,92,1,84,104.42
2022-04-21,S003,P0002,129.47,Electronics,South,38.66,5.0,Rainy,0,Summer,126,122,93,42.31
2022-04-22,S003,P0002,43.69,Groceries,East,28.1,0.0,Rainy,1,Autumn,278,40,129,26.86
2022-04-23,S003,P0002,49.35,Electronics,South,67.28,0.0,Cloudy,0,Spring,379,47,59,64.02
2022-04-24,S003,P0002,175.29,Clothing,North,20.05,10.0,Snowy,0,Summer,477,179,138,23.74
2022-04-25,S003,P0002,137.15,Clothing,East,74.3,5.0,Sunny,0,Summer,190,120,162,72.1
2022-04-26,S003,P0002,161.22,Electronics,West,66.04,15.0,Rainy,1,Spring,320,156,120,68.39
2022-04-27,S003,P0002,160.11,Toys,West,64.81,5.0,Sunny,0,Winter,230,161,108,62.19
2022-04-28,S003,P0002,108.89,Groceries,East,41.47,10.0,Rainy,1,Autumn,151,101,166,40.66
2022-04-29,S003,P0002,147.24,Electronics,North,22.03,0.0,Rainy,0,Autumn,208,154,73,17.42
2022-04-30,S003,P0002,183.85,Groceries,East,50.57,5.0,Cloudy,1,Spring,493,168,82,52.76
2022-05-01,S003,P0002,34.24,Electronics,East,83.36,15.0,Cloudy,0,Autumn,80,29,42,79.25
2022-05-02,S003,P0002,129.65,Clothing,South,74.93,10.0,Cloudy,1,Winter,120,120,195,71.79
2022-05-03,S003,P0002,29.45,Clothing,South,14.6,20.0,Snowy,1,Winter,79,35,166,13.55
2022-05-04,S003,P0002,432.96,Clothing,West,57.71,20.0,Snowy,1,Winter,499,420,191,59.72
2022-05-05,S003,P0002,291.05,Furniture,North,85.36,10.0,Rainy,0,Summer,431,293,171,84.92
2022-05-06,S003,P0002,53.65,Electronics,East,74.27,10.0,Snowy,0,Summer,87,52,127,74.71
2022-05-07,S003,P0002,11.57,Toys,West,32.94,5.0,Cloudy,0,Winter,349,12,173,32.33
2022-05-08,S003,P0002,-7.21,Furniture,West,49.56,5.0,Rainy,1,Spring,317,0,133,47.73
2022-05-09,S003,P0002,151.45,Groceries,West,40.85,20.0,Snowy,0,Summer,173,144,86,44.24
2022-05-10,S003,P0002,121.41,Furniture,North,55.3,15.0,Snowy,0,Winter,178,130,101,58.46
2022-05-11,S003,P0002,87.29,Toys,East,34.47,20.0,Cloudy,0,Summer,171,76,75,34.29
2022-05-12,S003,P0002,62.35,Groceries,West,72.6,5.0,Snowy,0,Summer,87,71,121,69.05
2022-05-13,S003,P0002,184.21,Electronics,West,57.72,5.0,Rainy,0,Autumn,192,179,70,62.04
2022-05-14,S003,P0002,77.9,Electronics,North,36.83,10.0,Snowy,1,Spring,376,61,105,35.33
2022-05-15,S003,P0002,59.86,Groceries,South,18.24,10.0,Sunny,1,Summer,230,63,103,18.11
2022-05-16,S003,P0002,425.93,Clothing,East,64.62,15.0,Sunny,1,Winter,460,425,196,60.77
2022-05-17,S003,P0002,219.13,Toys,East,55.69,5.0,Sunny,0,Autumn,433,200,83,53.56
2022-05-18,S003,P0002,196.73,Groceries,West,32.07,5.0,Snowy,0,Autumn,315,190,98,33.45
2022-05-19,S003,P0002,187.61,Furniture,North,41.99,5.0,Rainy,1,Autumn,369,168,172,41.6
2022-05-20,S003,P0002,333.7,Groceries,North,60.3,15.0,Snowy,0,Autumn,454,339,144,56.75
2022-05-21,S003,P0002,188.03,Furniture,South,69.44,20.0,Cloudy,0,Summer,197,195,170,64.66
2022-05-22,S003,P0002,46.06,Toys,East,81.1,0.0,Rainy,0,Winter,124,49,187,86.0
2022-05-23,S003,P0002,65.0,Clothing,West,57.99,15.0,Cloudy,1,Autumn,183,55,129,53.44
2022-05-24,S003,P0002,16.79,Toys,East,27.03,5.0,Cloudy,0,Winter,464,19,138,30.21
2022-05-25,S003,P0002,98.71,Toys,South,30.87,10.0,Snowy,0,Summer,195,108,151,28.17
2022-05-26,S003,P0002,91.24,Toys,West,95.51,15.0,Rainy,1,Summer,159,92,58,98.93
2022-05-27,S003,P0002,164.48,Groceries,South,33.67,0.0,Cloudy,1,Summer,194,167,178,34.25
2022-05-28,S003,P0002,98.45,Clothing,West,98.88,15.0,Snowy,1,Spring,331,107,38,100.18
2022-05-29,S003,P0002,2.17,Clothing,North,92.24,10.0,Snowy,0,Autumn,228,4,97,96.48
2022-05-30,S003,P0002,57.89,Clothing,North,16.16,15.0,Cloudy,1,Summer,295,50,84,15.85
2022-05-31,S003,P0002,0.05,Electronics,East,13.4,15.0,Snowy,0,Spring,107,2,38,18.37
2022-06-01,S003,P0002,61.31,Furniture,North,17.4,0.0,Rainy,1,Spring,247,60,183,19.56
2022-06-02,S003,P0002,355.34,Clothing,North,31.28,15.0,Sunny,0,Spring,414,339,183,29.83
2022-06-03,S003,P0002,167.35,Toys,West,98.0,0.0,Snowy,1,Autumn,393,160,39,93.18
2022-06-04,S003,P0002,406.3,Toys,East,64.19,20.0,Rainy,0,Summer,492,406,152,65.99
2022-06-05,S003,P0002,211.45,Electronics,South,54.5,10.0,Snowy,1,Spring,361,197,76,53.79
2022-06-06,S003,P0002,34.88,Electronics,South,58.27,5.0,Snowy,1,Autumn,182,25,79,60.77
2022-06-07,S003,P0002,319.36,Clothing,South,72.31,0.0,Sunny,0,Winter,455,311,23,70.71
2022-06-08,S003,P0002,137.61,Electronics,North,39.31,5.0,Cloudy,0,Autumn,379,147,61,40.97
2022-06-09,S003,P0002,62.79,Groceries,West,44.87,20.0,Cloudy,1,Spring,126,58,153,49.64
2022-06-10,S003,P0002,321.58,Furniture,East,45.9,0.0,Sunny,0,Autumn,347,331,60,46.5
2022-06-11,S003,P0002,85.71,Clothing,South,25.84,10.0,Rainy,0,Autumn,89,81,153,21.8
2022-06-12,S003,P0002,32.53,Furniture,West,83.3,0.0,Rainy,0,Winter,76,27,121,84.07
2022-06-13,S003,P0002,268.56,Groceries,West,81.86,20.0,Sunny,0,Autumn,456,257,188,79.89
2022-06-14,S003,P0002,351.79,Electronics,North,92.66,0.0,Cloudy,1,Autumn,413,360,41,92.07
2022-06-15,S003,P0002,241.41,Clothing,East,49.87,5.0,Cloudy,0,Winter,332,246,62,48.93
2022-06-16,S003,P0002,280.85,Toys,South,97.7,5.0,Rainy,1,Winter,308,287,164,98.67
2022-06-17,S003,P0002,130.96,Groceries,North,96.24,15.0,Rainy,1,Winter,246,138,140,95.33
2022-06-18,S003,P0002,94.8,Groceries,North,63.91,5.0,Rainy,0,Spring,213,85,148,67.2
2022-06-19,S003,P0002,47.99,Furniture,South,86.2,0.0,Snowy,1,Spring,236,51,100,83.65
2022-06-20,S003,P0002,39.2,Clothing,South,23.82,15.0,Rainy,1,Spring,88,46,194,26.01
2022-06-21,S003,P0002,331.75,Groceries,West,96.86,0.0,Rainy,1,Winter,457,322,49,98.27
2022-06-22,S003,P0002,82.53,Groceries,South,47.93,0.0,Snowy,0,Autumn,88,63,185,48.33
2022-06-23,S003,P0002,360.58,Electronics,South,78.86,10.0,Cloudy,1,Summer,449,350,31,75.98
2022-06-24,S003,P0002,222.81,Clothing,North,83.76,0.0,Rainy,1,Autumn,370,221,108,88.55
2022-06-25,S003,P0002,215.72,Clothing,South,27.25,15.0,Snowy,1,Summer,345,211,141,27.65
2022-06-26,S003,P0002,70.01,Groceries,South,18.16,5.0,Rainy,1,Summer,206,61,62,22.12
2022-06-27,S003,P0002,31.09,Electronics,North,50.66,5.0,Rainy,1,Summer,334,36,161,52.62
2022-06-28,S003,P0002,72.43,Furniture,East,28.4,20.0,Sunny,1,Spring,477,66,149,24.45
2022-06-29,S003,P0002,96.79,Electronics,East,43.22,20.0,Snowy,0,Summer,190,91,159,38.41
2022-06-30,S003,P0002,213.48,Electronics,West,50.76,10.0,Rainy,1,Summer,275,217,93,53.11
2022-07-01,S003,P0002,163.17,Groceries,East,40.37,10.0,Rainy,1,Summer,152,152,178,39.42
2022-07-02,S003,P0002,430.65,Furniture,West,67.92,20.0,Cloudy,0,Spring,459,420,82,63.76
2022-07-03,S003,P0002,64.22,Toys,South,88.08,10.0,Rainy,0,Winter,54,50,97,91.78
2022-07-04,S003,P0002,244.29,Groceries,East,68.34,15.0,Rainy,0,Autumn,294,233,171,66.09
2022-07-05,S003,P0002,112.46,Groceries,West,39.37,20.0,Sunny,1,Spring,183,96,174,44.32
2022-07-06,S003,P0002,178.49,Toys,South,31.23,0.0,Snowy,1,Winter,390,182,60,32.92
2022-07-07,S003,P0002,271.48,Clothing,West,27.5,15.0,Snowy,1,Autumn,329,260,83,23.12
2022-07-08,S003,P0002,194.31,Toys,South,18.57,20.0,Rainy,1,Autumn,279,198,98,20.09
2022-07-09,S003,P0002,258.1,Groceries,East,96.09,20.0,Sunny,1,Winter,447,241,172,99.8
2022-07-10,S003,P0002,212.59,Toys,North,87.93,5.0,Rainy,0,Autumn,356,207,133,88.51
2022-07-11,S003,P0002,18.78,Furniture,West,78.92,10.0,Rainy,0,Spring,234,9,50,77.88
2022-07-12,S003,P0002,306.6,Clothing,South,16.9,20.0,Sunny,0,Autumn,294,291,136,17.15
2022-07-13,S003,P0002,174.88,Electronics,South,74.18,15.0,Rainy,0,Autumn,407,173,198,73.62
2022-07-14,S003,P0002,155.94,Clothing,East,29.61,20.0,Cloudy,1,Winter,299,146,179,24.99
2022-07-15,S003,P0002,153.24,Furniture,North,65.48,0.0,Sunny,0,Autumn,307,148,98,68.75
2022-07-16,S003,P0002,50.16,Toys,East,47.67,0.0,Sunny,0,Winter,106,47,104,48.66
2022-07-17,S003,P0002,14.62,Clothing,West,66.06,15.0,Rainy,0,Spring,187,0,90,69.1
2022-07-18,S003,P0002,21.83,Groceries,North,60.69,15.0,Snowy,0,Winter,60,13,26,63.58
2022-07-19,S003,P0002,304.25,Furniture,South,22.0,15.0,Snowy,0,Winter,475,288,69,20.29
2022-07-20,S003,P0002,212.88,Groceries,West,82.06,5.0,Rainy,0,Spring,340,195,152,85.5
2022-07-21,S003,P0002,251.74,Electronics,East,36.78,0.0,Cloudy,1,Winter,267,260,145,36.95
2022-07-22,S003,P0002,298.52,Toys,West,77.01,10.0,Rainy,0,Winter,466,288,159,72.66
2022-07-23,S003,P0002,178.42,Furniture,East,58.78,15.0,Snowy,0,Autumn,196,162,37,60.21
2022-07-24,S003,P0002,58.21,Toys,South,28.36,10.0,Sunny,1,Summer,115,63,69,31.01
2022-07-25,S003,P0002,73.63,Groceries,East,85.01,0.0,Rainy,0,Spring,223,75,108,80.33
2022-07-26,S003,P0002,356.86,Groceries,North,86.88,10.0,Rainy,0,Summer,451,362,85,83.43
2022-07-27,S003,P0002,70.02,Toys,East,66.71,0.0,Rainy,0,Winter,67,58,38,65.4
2022-07-28,S003,P0002,205.2,Electronics,South,25.82,20.0,Sunny,0,Summer,430,188,25,22.94
2022-07-29,S003,P0002,62.1,Electronics,West,50.8,0.0,Cloudy,1,Summer,171,62,55,47.35
2022-07-30,S003,P0002,30.85,Toys,South,42.5,5.0,Sunny,1,Spring,71,36,142,39.66
2022-07-31,S003,P0002,122.91,Electronics,East,86.56,20.0,Sunny,0,Spring,232,131,22,83.89
2022-08-01,S003,P0002,244.92,Groceries,East,97.01,0.0,Rainy,0,Autumn,253,238,174,94.87
2022-08-02,S003,P0002,76.75,Clothing,West,54.8,15.0,Rainy,0,Summer,91,58,149,57.77
2022-08-03,S003,P0002,215.96,Groceries,West,44.54,10.0,Rainy,1,Spring,338,215,102,47.11
2022-08-04,S003,P0002,117.78,Clothing,West,61.02,10.0,Rainy,0,Winter,149,110,105,64.34
2022-08-05,S003,P0002,144.41,Electronics,East,77.24,5.0,Rainy,0,Autumn,201,140,145,77.95
2022-08-06,S003,P0002,261.31,Groceries,South,93.36,5.0,Rainy,0,Autumn,277,247,32,92.82
2022-08-07,S003,P0002,444.46,Clothing,West,39.97,10.0,Rainy,1,Winter,475,439,173,41.45
2022-08-08,S003,P0002,53.33,Electronics,North,11.33,0.0,Rainy,0,Winter,208,50,164,13.1
2022-08-09,S003,P0002,203.9,Toys,North,73.16,15.0,Snowy,1,Spring,335,190,173,72.06
2022-08-10,S003,P0002,217.11,Electronics,North,99.08,0.0,Snowy,0,Summer,285,216,31,94.81
2022-08-11,S003,P0002,115.77,Electronics,East,58.62,20.0,Rainy,1,Spring,136,108,143,63.52
2022-08-12,S003,P0002,176.85,Furniture,South,59.8,15.0,Sunny,1,Spring,323,175,77,55.03
2022-08-13,S003,P0002,82.38,Furniture,North,88.26,10.0,Cloudy,0,Winter,308,69,173,92.55
2022-08-14,S003,P0002,20.85,Groceries,North,85.87,10.0,Snowy,0,Spring,168,3,175,90.46
2022-08-15,S003,P0002,30.88,Groceries,North,18.12,10.0,Rainy,1,Summer,384,36,138,17.24
2022-08-16,S003,P0002,234.82,Furniture,South,37.65,20.0,Rainy,0,Spring,342,228,137,41.02
2022-08-17,S003,P0002,114.04,Clothing,North,94.59,20.0,Snowy,1,Spring,304,109,115,91.11
2022-08-18,S003,P0002,181.48,Groceries,South,83.51,0.0,Rainy,0,Winter,313,175,120,86.05
2022-08-19,S003,P0002,281.59,Electronics,North,69.62,5.0,Rainy,1,Summer,372,282,43,69.76
2022-08-20,S003,P0002,148.07,Clothing,North,46.17,0.0,Cloudy,1,Summer,462,158,64,44.6
2022-08-21,S003,P0002,381.01,Furniture,West,45.14,5.0,Cloudy,0,Autumn,402,375,76,49.84
2022-08-22,S003,P0002,252.68,Electronics,South,48.79,20.0,Snowy,0,Winter,332,241,49,51.19
2022-08-23,S003,P0002,119.73,Electronics,South,91.82,20.0,Cloudy,1,Summer,339,125,27,91.35
2022-08-24,S003,P0002,28.75,Furniture,West,92.14,20.0,Snowy,0,Summer,272,10,24,89.86
2022-08-25,S003,P0002,181.68,Electronics,West,94.68,5.0,Snowy,1,Summer,242,179,85,96.28
2022-08-26,S003,P0002,59.33,Electronics,South,22.32,5.0,Rainy,0,Summer,176,44,136,23.19
2022-08-27,S003,P0002,339.78,Toys,North,16.35,15.0,Snowy,0,Autumn,397,328,183,12.7
2022-08-28,S003,P0002,226.82,Groceries,North,43.33,5.0,Sunny,0,Spring,492,225,79,47.54
2022-08-29,S003,P0002,57.47,Clothing,South,79.19,20.0,Snowy,1,Winter,404,52,136,76.32
2022-08-30,S003,P0002,141.86,Furniture,North,12.27,5.0,Snowy,1,Summer,448,123,23,14.3
2022-08-31,S003,P0002,109.8,Clothing,West,32.72,10.0,Rainy,0,Summer,176,102,106,30.29
2022-09-01,S003,P0002,-2.11,Clothing,West,27.37,10.0,Sunny,0,Summer,137,0,162,29.46
2022-09-02,S003,P0002,128.25,Toys,East,62.1,5.0,Sunny,0,Winter,197,115,128,57.11
2022-09-03,S003,P0002,43.51,Toys,East,19.89,10.0,Cloudy,0,Spring,104,36,46,20.29
2022-09-04,S003,P0002,62.28,Groceries,North,13.89,15.0,Rainy,1,Autumn,72,43,27,16.01
2022-09-05,S003,P0002,276.15,Toys,North,25.64,0.0,Rainy,1,Spring,459,266,196,28.55
2022-09-06,S003,P0002,15.3,Clothing,West,68.25,15.0,Snowy,0,Winter,61,8,190,70.3
2022-09-07,S003,P0002,181.09,Furniture,West,16.78,0.0,Sunny,0,Autumn,250,167,36,17.9
2022-09-08,S003,P0002,59.23,Toys,North,67.13,15.0,Snowy,1,Winter,59,59,156,71.25
2022-09-09,S003,P0002,98.0,Clothing,East,86.47,10.0,Rainy,1,Spring,338,95,121,85.38
2022-09-10,S003,P0002,-1.19,Furniture,South,13.12,0.0,Snowy,0,Autumn,81,1,48,8.75
2022-09-11,S003,P0002,5.5,Groceries,South,13.23,10.0,Rainy,0,Autumn,102,13,174,16.81
2022-09-12,S003,P0002,112.64,Furniture,East,72.44,15.0,Snowy,1,Winter,482,108,147,72.66
2022-09-13,S003,P0002,113.59,Toys,West,52.77,0.0,Rainy,1,Spring,195,110,149,49.01
2022-09-14,S003,P0002,47.09,Furniture,West,85.25,20.0,Snowy,1,Autumn,51,43,163,85.03
2022-09-15,S003,P0002,282.7,Furniture,East,53.59,10.0,Snowy,1,Winter,423,288,112,53.78
2022-09-16,S003,P0002,0.21,Groceries,South,26.36,10.0,Sunny,1,Summer,155,2,140,24.43
2022-09-17,S003,P0002,215.52,Furniture,South,92.68,10.0,Sunny,1,Winter,222,221,26,88.8
2022-09-18,S003,P0002,257.49,Furniture,South,36.68,10.0,Sunny,0,Spring,403,245,47,35.3
2022-09-19,S003,P0002,140.62,Groceries,West,52.53,0.0,Sunny,1,Autumn,241,134,109,55.2
2022-09-20,S003,P0002,235.44,Clothing,South,62.66,0.0,Rainy,1,Winter,293,236,168,59.4
2022-09-21,S003,P0002,15.67,Groceries,West,56.9,0.0,Cloudy,1,Winter,405,2,32,52.55
2022-09-22,S003,P0002,-3.67,Groceries,East,83.44,15.0,Snowy,0,Winter,381,5,136,79.4
2022-09-23,S003,P0002,30.82,Groceries,East,94.13,5.0,Rainy,1,Winter,231,24,65,93.46
2022-09-24,S003,P0002,111.77,Clothing,West,87.14,20.0,Cloudy,1,Winter,276,103,46,87.87
2022-09-25,S003,P0002,78.45,Electronics,West,29.22,5.0,Sunny,1,Summer,322,76,143,28.01
2022-09-26,S003,P0002,173.49,Electronics,North,66.82,0.0,Cloudy,0,Spring,258,162,96,65.3
2022-09-27,S003,P0002,99.92,Toys,North,97.21,10.0,Snowy,1,Winter,277,89,184,94.67
2022-09-28,S003,P0002,222.17,Toys,North,39.15,0.0,Snowy,0,Winter,357,204,162,40.45
2022-09-29,S003,P0002,193.02,Toys,North,81.11,20.0,Cloudy,0,Spring,209,189,185,82.74
2022-09-30,S003,P0002,69.57,Electronics,South,42.65,5.0,Sunny,0,Autumn,72,50,53,47.07
2022-10-01,S003,P0002,30.46,Toys,East,17.17,15.0,Snowy,0,Summer,58,40,135,15.06
2022-10-02,S003,P0002,25.54,Electronics,East,69.05,5.0,Cloudy,1,Autumn,84,8,152,65.98
2022-10-03,S003,P0002,8.27,Furniture,South,74.42,15.0,Rainy,0,Winter,97,15,112,77.13
2022-10-04,S003,P0002,210.25,Groceries,South,47.43,15.0,Sunny,0,Winter,451,214,106,44.09
2022-10-05,S003,P0002,96.4,Groceries,West,94.36,5.0,Snowy,1,Spring,259,95,194,90.48
2022-10-06,S003,P0002,260.15,Toys,West,67.53,15.0,Rainy,0,Winter,281,262,168,65.57
2022-10-07,S003,P0002,310.5,Furniture,South,95.52,10.0,Snowy,0,Summer,352,307,20,100.11
2022-10-08,S003,P0002,49.62,Groceries,North,94.44,20.0,Sunny,0,Spring,87,33,188,95.28
2022-10-09,S003,P0002,367.46,Toys,East,30.62,0.0,Snowy,0,Summer,413,354,139,32.18
2022-10-10,S003,P0002,379.72,Groceries,West,57.4,15.0,Sunny,0,Winter,403,371,174,57.25
2022-10-11,S003,P0002,36.26,Groceries,West,19.69,0.0,Sunny,0,Spring,203,28,105,22.74
2022-10-12,S003,P0002,131.54,Toys,East,25.1,20.0,Snowy,0,Autumn,450,130,157,20.21
2022-10-13,S003,P0002,237.98,Toys,North,12.3,20.0,Snowy,0,Winter,313,239,106,15.3
2022-10-14,S003,P0002,458.08,Clothing,East,48.59,10.0,Rainy,0,Summer,481,447,84,48.05
2022-10-15,S003,P0002,70.88,Groceries,East,20.15,15.0,Sunny,0,Autumn,295,75,187,23.99
2022-10-16,S003,P0002,80.3,Furniture,West,26.41,15.0,Cloudy,0,Winter,74,62,158,22.07
2022-10-17,S003,P0002,22.91,Groceries,West,12.6,5.0,Rainy,1,Autumn,121,26,69,16.93
2022-10-18,S003,P0002,52.47,Electronics,West,78.32,15.0,Snowy,1,Winter,58,55,132,73.59
2022-10-19,S003,P0002,25.49,Electronics,West,84.5,10.0,Snowy,1,Summer,260,35,158,80.3
2022-10-20,S003,P0002,53.61,Clothing,West,42.26,5.0,Cloudy,0,Spring,153,36,198,44.58
2022-10-21,S003,P0002,267.88,Electronics,South,24.44,0.0,Rainy,1,Summer,326,274,115,21.58
2022-10-22,S003,P0002,59.98,Toys,East,94.56,20.0,Rainy,1,Spring,453,41,101,98.06
2022-10-23,S003,P0002,63.96,Clothing,East,52.86,20.0,Sunny,0,Winter,468,66,187,57.21
2022-10-24,S003,P0002,7.82,Clothing,East,98.14,20.0,Rainy,1,Spring,312,6,187,102.39
2022-10-25,S003,P0002,146.19,Toys,East,83.36,20.0,Cloudy,1,Summer,246,151,77,80.58
2022-10-26,S003,P0002,116.77,Groceries,South,71.0,20.0,Rainy,1,Winter,491,109,93,66.23
2022-10-27,S003,P0002,144.06,Electronics,East,44.96,10.0,Sunny,0,Summer,148,133,187,44.49
2022-10-28,S003,P0002,59.37,Clothing,South,86.51,0.0,Snowy,0,Autumn,413,42,68,87.05
2022-10-29,S003,P0002,255.32,Electronics,South,95.98,20.0,Snowy,0,Autumn,263,255,75,93.47
2022-10-30,S003,P0002,90.02,Furniture,East,93.12,5.0,Cloudy,0,Autumn,137,83,62,92.44
2022-10-31,S003,P0002,191.27,Groceries,West,46.15,20.0,Cloudy,1,Spring,490,172,183,47.12
2022-11-01,S003,P0002,165.71,Toys,West,27.29,5.0,Sunny,1,Spring,249,155,69,22.77
2022-11-02,S003,P0002,27.84,Groceries,West,60.22,0.0,Snowy,0,Winter,339,28,196,63.43
2022-11-03,S003,P0002,22.14,Toys,West,30.19,5.0,Snowy,1,Autumn,114,31,87,33.05
2022-11-04,S003,P0002,153.65,Furniture,West,88.02,15.0,Cloudy,1,Spring,452,135,135,84.2
2022-11-05,S003,P0002,54.81,Furniture,South,22.57,15.0,Snowy,0,Summer,303,38,127,25.9
2022-11-06,S003,P0002,10.18,Electronics,North,31.95,20.0,Sunny,0,Autumn,169,5,107,33.59
2022-11-07,S003,P0002,106.97,Electronics,East,35.1,10.0,Sunny,0,Summer,198,95,182,37.82
2022-11-08,S003,P0002,9.43,Electronics,East,39.72,15.0,Rainy,0,Autumn,199,17,96,36.88
2022-11-09,S003,P0002,230.24,Toys,South,59.13,20.0,Rainy,1,Autumn,336,223,123,55.03
2022-11-10,S003,P0002,150.42,Groceries,North,79.89,0.0,Sunny,1,Spring,443,157,66,80.66
2022-11-11,S003,P0002,343.28,Electronics,North,19.47,5.0,Sunny,1,Autumn,405,336,120,23.23
2022-11-12,S003,P0002,97.94,Electronics,South,32.2,10.0,Sunny,0,Summer,84,83,42,32.42
2022-11-13,S003,P0002,287.62,Furniture,South,83.33,5.0,Cloudy,0,Autumn,424,278,148,82.12
2022-11-14,S003,P0002,108.52,Groceries,West,91.05,15.0,Cloudy,0,Spring,492,99,196,86.64
2022-11-15,S003,P0002,59.12,Groceries,South,38.48,10.0,Cloudy,1,Spring,214,49,31,35.01
2022-11-16,S003,P0002,134.06,Groceries,East,42.94,15.0,Sunny,0,Summer,188,120,55,39.77
2022-11-17,S003,P0002,339.02,Furniture,West,56.5,15.0,Sunny,1,Winter,357,344,115,52.85
2022-11-18,S003,P0002,23.57,Furniture,West,82.99,20.0,Cloudy,1,Winter,220,29,61,78.52
2022-11-19,S003,P0002,99.39,Toys,South,65.96,10.0,Sunny,1,Autumn,105,100,114,62.39
2022-11-20,S003,P0002,100.09,Clothing,East,38.88,15.0,Rainy,0,Autumn,359,91,123,40.55
2022-11-21,S003,P0002,34.65,Furniture,North,93.35,20.0,Sunny,0,Summer,425,43,21,88.49
2022-11-22,S003,P0002,213.94,Toys,North,15.21,20.0,Cloudy,0,Summer,488,213,43,12.38
2022-11-23,S003,P0002,225.56,Furniture,South,92.06,5.0,Sunny,1,Winter,499,231,54,92.45
2022-11-24,S003,P0002,262.92,Electronics,South,89.21,10.0,Rainy,1,Spring,384,250,33,92.99
2022-11-25,S003,P0002,89.71,Furniture,East,32.07,0.0,Rainy,0,Summer,113,80,72,33.29
2022-11-26,S003,P0002,104.82,Groceries,West,52.1,15.0,Rainy,1,Spring,469,91,153,55.44
2022-11-27,S003,P0002,116.31,Furniture,West,30.79,15.0,Sunny,1,Autumn,232,120,128,29.84
2022-11-28,S003,P0002,9.02,Groceries,West,88.83,15.0,Snowy,1,Winter,107,7,198,84.93
2022-11-29,S003,P0002,201.72,Furniture,West,31.12,15.0,Snowy,1,Spring,427,205,79,30.53
2022-11-30,S003,P0002,127.58,Electronics,South,20.39,15.0,Sunny,0,Spring,498,113,60,18.48
2022-12-01,S003,P0002,63.1,Groceries,West,22.65,20.0,Cloudy,0,Spring,296,58,64,19.36
2022-12-02,S003,P0002,131.77,Electronics,West,61.73,5.0,Sunny,0,Spring,168,123,176,63.89
2022-12-03,S003,P0002,63.18,Toys,North,17.62,0.0,Snowy,0,Autumn,109,57,121,18.28
2022-12-04,S003,P0002,200.11,Clothing,West,54.12,5.0,Cloudy,1,Autumn,293,182,144,49.55
2022-12-05,S003,P0002,62.71,Furniture,East,62.29,20.0,Sunny,0,Winter,264,58,82,65.46
2022-12-06,S003,P0002,30.68,Clothing,South,30.76,10.0,Cloudy,1,Winter,405,29,43,27.25
2022-12-07,S003,P0002,48.56,Electronics,East,47.81,10.0,Snowy,0,Autumn,104,45,62,50.37
2022-12-08,S003,P0002,141.3,Groceries,North,94.93,20.0,Snowy,1,Autumn,300,130,195,94.28
2022-12-09,S003,P0002,259.54,Electronics,East,45.3,0.0,Snowy,1,Spring,344,253,40,41.71
2022-12-10,S003,P0002,142.1,Electronics,North,60.94,0.0,Snowy,0,Winter,250,149,84,60.98
2022-12-11,S003,P0002,114.91,Toys,South,31.48,0.0,Rainy,0,Autumn,162,98,47,30.59
2022-12-12,S003,P0002,111.18,Furniture,South,53.8,15.0,Snowy,1,Spring,435,104,58,56.65
2022-12-13,S003,P0002,394.01,Groceries,South,14.01,10.0,Sunny,0,Autumn,480,382,164,18.91
2022-12-14,S003,P0002,249.03,Electronics,West,53.35,15.0,Snowy,0,Summer,430,246,171,57.08
2022-12-15,S003,P0002,181.59,Furniture,East,19.44,5.0,Sunny,1,Spring,207,167,166,22.08
2022-12-16,S003,P0002,412.84,Toys,South,23.66,0.0,Rainy,0,Autumn,469,397,103,19.97
2022-12-17,S003,P0002,76.55,Electronics,West,93.89,5.0,Snowy,0,Winter,78,62,158,97.01
2022-12-18,S003,P0002,125.12,Furniture,North,64.17,20.0,Rainy,0,Spring,384,135,113,66.84
2022-12-19,S003,P0002,193.99,Clothing,South,73.84,20.0,Rainy,0,Autumn,457,185,138,77.17
2022-12-20,S003,P0002,262.01,Furniture,North,86.24,15.0,Sunny,1,Spring,330,257,110,83.77
2022-12-21,S003,P0002,65.95,Furniture,North,35.12,0.0,Cloudy,1,Summer,182,67,193,31.06
2022-12-22,S003,P0002,3.27,Toys,North,71.8,5.0,Snowy,0,Autumn,283,7,68,66.92
2022-12-23,S003,P0002,274.84,Clothing,West,30.2,10.0,Cloudy,0,Summer,317,267,87,28.51
2022-12-24,S003,P0002,265.76,Clothing,East,30.79,10.0,Sunny,1,Winter,394,249,55,31.5
2022-12-25,S003,P0002,150.52,Groceries,West,66.64,20.0,Snowy,0,Autumn,221,139,86,66.19
2022-12-26,S003,P0002,163.58,Furniture,South,13.75,0.0,Snowy,0,Spring,410,166,135,14.02
2022-12-27,S003,P0002,42.79,Clothing,South,81.92,0.0,Sunny,0,Autumn,59,43,120,79.29
2022-12-28,S003,P0002,13.33,Furniture,South,96.47,5.0,Rainy,0,Summer,181,8,93,94.73
2022-12-29,S003,P0002,324.13,Toys,East,74.37,0.0,Rainy,1,Spring,336,329,28,79.16
